0,310.699
1,293.585
2,272.356
3,256.543
4,246.646
5,238.875
6,233.042
7,228.027
8,223.329
9,219.624
10,215.051
11,208.155
12,199.569
13,192.822
14,187.452
15,183.892
16,182.177
17,179.142
18,177.975
19,176.527
20,175.276
21,174.187
22,172.267
23,169.804
24,167.619
25,164.53
26,162.263
27,160.934
28,159.075
29,157.716
30,155.737
31,154.531
32,153.251
33,152.805
34,151.6
35,150.789
36,149.151
37,147.874
38,146.165
39,144.385
40,142.767
41,140.067
42,137.855
43,135.262
44,132.556
45,129.723
46,128.829
47,127.353
48,126.085
49,124.638
50,122.109
51,119.142
52,117.809
53,116.768
54,114.457
55,112.733
56,111.092
57,109.986
58,107.947
59,106.406
60,105.659
61,104.45
62,103.802
63,103.132
64,102.127
65,101.806
66,100.959
67,100.589
68,100.381
69,99.7242
70,98.9506
71,98.7042
72,98.406
73,98.2535
74,98.0446
75,97.8955
76,97.7776
77,97.6864
78,97.6595
79,97.522
80,97.4507
81,97.4097
82,97.3201
83,97.1804
84,97.0814
85,97.0497
86,97.0222
87,96.989
88,96.8768
89,96.8062
90,96.676
91,96.5484
92,96.3781
93,96.2531
94,96.0997
95,95.937
96,95.7999
97,95.7353
98,95.6519
99,95.4552
100,95.411
101,95.3496
102,95.2461
103,95.1716
104,95.1275
105,95.0952
106,95.0895
107,95.0745
108,95.0683
109,95.0601
110,95.0503
111,95.0446
112,95.0474
113,95.0358
114,95.0289
115,95.0284
116,95.0225
117,95.0199
118,95.014
119,95.0137
120,95.0128
121,95.0089
122,95.0046
123,95.0026
124,95.0003
125,95.0008
126,95.003
127,95.0003
128,95.0009
129,95.0019
130,95.0036
131,95.0003
132,95.0003
133,95.0003
134,95.0003
135,95.0003
136,95.0003
137,95.0003
138,95.0003
139,95.0003
140,95.0003
141,95.0003
142,95.0003
143,95.0003
144,95.0003
145,95.0003
146,95.0003
147,95.0003
148,95.0003
149,95.0003
150,95.0003
151,95.0003
152,95.0003
153,95.0003
154,95.0003
155,95.0003
156,95.0003
157,95.0003
158,95.0003
159,95.0003
160,95.0003
161,95.0003
162,95.0003
163,95.0003
164,95.0003
165,95.0003
166,95.0003
167,95.0003
168,95.0003
169,95.0003
170,95.0003
171,95.0003
172,95.0003
173,95.0003
174,94.9997
175,94.9977
176,94.9906
177,94.9805
178,94.9714
179,94.9599
180,95.0863
181,95.1214
182,95.0867
183,94.9323
184,94.9176
185,94.9176
186,94.9176
187,94.9176
188,94.9176
189,94.9176
190,94.9176
191,94.9176
192,94.9176
193,94.9176
194,94.9176
195,94.9176
196,94.9176
197,94.9176
198,94.9176
199,94.9176
200,94.9176
201,94.9176
202,94.9176
203,94.9176
204,94.9176
205,94.9176
206,94.9176
207,94.9176
208,94.9176
209,94.9176
210,94.9176
211,94.9176
212,94.9176
213,94.9176
214,94.9176
215,94.9176
216,94.9176
217,94.9176
218,94.9176
219,94.9176
220,94.9176
221,94.9176
222,94.9176
223,94.9176
224,94.9176
225,94.9176
226,94.9176
227,94.9176
228,94.9176
229,94.9176
230,94.9176
231,94.9176
232,94.9176
233,94.9176
234,94.9176
235,94.9176
236,94.9176
237,94.9176
238,94.9176
239,94.9176
240,94.9176
241,94.9176
242,94.9176
243,94.9176
244,94.9176
245,94.9176
246,94.9176
247,94.9176
248,94.9176
249,94.9176
250,94.9176
251,94.9176
252,94.9176
253,94.9176
254,94.9176
255,94.9176
256,94.9176
257,94.9176
258,94.9176
259,94.9176
260,94.9176
261,94.9176
262,94.9176
263,94.9176
264,94.9176
265,94.9176
266,94.9176
267,94.9176
268,94.9176
269,94.9176
270,94.9176
271,94.9176
272,94.9176
273,94.9176
274,94.9176
275,94.9176
276,94.9176
277,94.9176
