1 -0.480707 0
2 -0.414432 0.0662748
3 -0.426019 0.0399795
4 -0.432025 0.0289009
5 -0.430002 0.0224779
6 -0.432313 0.0184981
7 -0.434323 0.0157624
8 -0.437493 0.0140139
9 -0.438307 0.0123859
10 -0.438011 0.0110822
11 -0.430015 0.0128227
12 -0.431647 0.0118186
13 -0.431345 0.0108757
14 -0.432615 0.0101487
15 -0.432708 0.00944837
16 -0.434103 0.00894753
17 -0.434222 0.00840558
18 -0.436178 0.00816266
19 -0.43347 0.00818191
20 -0.434593 0.00784279
21 -0.43535 0.0074983
22 -0.435711 0.00715843
23 -0.435398 0.00684723
24 -0.436096 0.00659273
25 -0.436443 0.00633306
26 -0.437853 0.00624578
27 -0.437531 0.00601862
28 -0.438424 0.00586805
29 -0.438835 0.00567694
30 -0.439451 0.00551891
31 -0.439176 0.00534499
32 -0.438372 0.00523735
33 -0.437777 0.00511087
34 -0.43829 0.0049847
35 -0.439405 0.00496709
36 -0.436775 0.00549734
37 -0.435911 0.00541608
38 -0.436834 0.00535191
39 -0.436942 0.00521399
40 -0.437301 0.00509466
41 -0.437059 0.00497474
42 -0.436631 0.00487366
43 -0.436437 0.00476293
44 -0.436459 0.00465347
45 -0.436862 0.00456669
46 -0.436492 0.00448157
47 -0.437349 0.00446801
48 -0.43745 0.0043751
49 -0.437217 0.0042912
50 -0.437709 0.00423316
51 -0.437531 0.00415313
52 -0.437779 0.00408
53 -0.438044 0.00401104
54 -0.437927 0.0039378
55 -0.438053 0.00386762
56 -0.438629 0.00384123
57 -0.439127 0.00380604
58 -0.439188 0.00374033
59 -0.439158 0.00367651
60 -0.439206 0.00361505
61 -0.43953 0.00357002
62 -0.439658 0.00351429
63 -0.439313 0.00347523
64 -0.438915 0.00344363
65 -0.438804 0.00339205
66 -0.438355 0.00337024
67 -0.438004 0.00333803
68 -0.438179 0.00329319
69 -0.438481 0.00325918
70 -0.437355 0.00340398
71 -0.437513 0.00335939
72 -0.437834 0.00332798
73 -0.437914 0.00328304
74 -0.436759 0.00343808
75 -0.436874 0.00339386
76 -0.436668 0.00335524
77 -0.436903 0.00331973
78 -0.436796 0.00327864
79 -0.436838 0.00323714
80 -0.436898 0.00319699
81 -0.436792 0.00315906
82 -0.437178 0.00314404
83 -0.437246 0.00310667
84 -0.437254 0.00306948
85 -0.437525 0.00304516
86 -0.437452 0.00301041
87 -0.437664 0.00298314
88 -0.437713 0.00294946
89 -0.438018 0.00293201
90 -0.438274 0.00291056
91 -0.438724 0.00291334
92 -0.438972 0.00289212
93 -0.438787 0.00286679
94 -0.43925 0.00287365
95 -0.438939 0.00286024
96 -0.43872 0.00283872
97 -0.438547 0.00281465
98 -0.4388 0.0027972
99 -0.438425 0.00279399
100 -0.438583 0.00277038
