1 -0.138032 0
2 -0.145977 0.00794501
3 -0.148653 0.00531068
4 -0.132301 0.0167773
5 -0.133905 0.0130942
6 -0.12636 0.0130858
7 -0.129858 0.0115996
8 -0.127349 0.0103543
9 -0.123753 0.0098139
10 -0.127339 0.00948187
11 -0.132011 0.00976668
12 -0.124972 0.0113595
13 -0.13009 0.0116355
14 -0.128392 0.0109055
15 -0.130134 0.0103008
16 -0.132542 0.00993186
17 -0.131082 0.00944278
18 -0.128836 0.00918169
19 -0.128857 0.00868504
20 -0.125934 0.00874251
21 -0.125036 0.00836413
22 -0.128247 0.00859707
23 -0.130074 0.00841548
24 -0.131676 0.00821503
25 -0.131691 0.0078796
26 -0.130539 0.00765753
27 -0.128856 0.00755827
28 -0.13117 0.00764206
29 -0.129064 0.00766877
30 -0.127912 0.00749766
31 -0.128133 0.00725513
32 -0.129455 0.00714805
33 -0.129657 0.00693101
34 -0.132246 0.00720519
35 -0.132001 0.0070006
36 -0.132472 0.00681967
37 -0.132809 0.00664137
38 -0.134183 0.00660849
39 -0.134666 0.0064549
40 -0.133724 0.00636148
41 -0.134762 0.00629054
42 -0.136617 0.00641323
43 -0.138105 0.00643652
44 -0.137392 0.00632885
45 -0.137418 0.00618667
46 -0.138517 0.0061496
47 -0.137779 0.00606246
48 -0.13924 0.00611217
49 -0.137815 0.00615352
50 -0.137697 0.00603033
51 -0.135971 0.00615772
52 -0.137858 0.00632607
53 -0.138922 0.00629602
54 -0.138917 0.00617833
55 -0.138686 0.00606937
56 -0.138635 0.00596022
57 -0.138736 0.0058556
58 -0.139885 0.00586738
59 -0.139989 0.00576801
60 -0.139353 0.00570653
61 -0.1409 0.00582152
62 -0.140594 0.00573504
63 -0.139055 0.00584943
64 -0.13835 0.00580032
65 -0.138246 0.00571133
66 -0.138456 0.00562803
67 -0.137855 0.00557583
68 -0.139147 0.00564321
69 -0.1383 0.00562505
70 -0.137406 0.00561569
71 -0.136799 0.00556922
72 -0.138656 0.00579677
73 -0.137234 0.00589098
74 -0.137778 0.00583626
75 -0.136954 0.00581654
76 -0.136301 0.00577661
77 -0.136597 0.00570876
78 -0.13815 0.00584531
79 -0.137831 0.00577966
80 -0.138601 0.00575872
81 -0.138579 0.00568723
82 -0.140989 0.00611283
83 -0.141496 0.00605992
84 -0.141576 0.00598788
85 -0.140223 0.00606957
86 -0.140937 0.0060409
87 -0.140919 0.00597109
88 -0.140578 0.00591273
89 -0.141044 0.00586449
90 -0.141062 0.00579899
91 -0.140921 0.00573663
92 -0.141213 0.00568144
93 -0.141624 0.00563502
94 -0.141698 0.00557524
95 -0.141374 0.00552576
96 -0.141459 0.00546856
97 -0.141772 0.00542095
98 -0.141737 0.00536547
99 -0.142462 0.00536031
100 -0.1427 0.00531174
